<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,2.60@@2.60,4022468096.0,151936.0,40960.0,✓,✗,57.35 ± 1.37 / 70.88 ± 0.94@@57.35,61.43 ± 2.97 / 39.48 ± 2.51@@61.43,28.47 ± 3.38 / 60.99 ± 2.77@@28.47,68.28 ± 0.81 / 51.23 ± 0.71@@68.28,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
"<a href='https://platform.openai.com/docs/models/gpt-4-turbo'>gpt-4-1106-preview (zero-shot, val)</a>",📝,2.63@@2.63,?,100256.0,128000.0,✓,✗,48.89 ± 1.54 / 48.96 ± 0.83@@48.89,66.11 ± 1.62 / 36.94 ± 1.35@@66.11,26.51 ± 1.87 / 51.18 ± 1.45@@26.51,72.30 ± 0.92 / 51.10 ± 1.24@@72.30,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/allenai/OLMo-2-0325-32B'>allenai/OLMo-2-0325-32B</a>,🧠,2.63@@2.63,32234279936.0,100352.0,4096.0,✓,✗,54.04 ± 1.91 / 61.03 ± 3.02@@54.04,56.36 ± 2.55 / 45.67 ± 1.83@@56.36,27.71 ± 2.47 / 61.82 ± 2.52@@27.71,74.23 ± 1.08 / 51.97 ± 2.54@@74.23,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
<a href='https://hf.co/CohereForAI/aya-expanse-8b'>CohereForAI/aya-expanse-8b</a>,📝,2.63@@2.63,8028033024.0,256000.0,8192.0,✗,✗,60.12 ± 1.09 / 71.84 ± 1.37@@60.12,65.00 ± 1.40 / 40.91 ± 1.72@@65.00,20.16 ± 1.92 / 59.64 ± 0.91@@20.16,69.65 ± 0.43 / 49.60 ± 1.29@@69.65,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-002'>gemini/gemini-1.5-flash-002 (zero-shot, val)</a>",📝,2.63@@2.63,?,256128.0,1048576.0,✓,✗,59.47 ± 2.94 / 70.82 ± 2.13@@59.47,60.79 ± 1.77 / 38.90 ± 1.31@@60.79,25.43 ± 1.74 / 49.83 ± 1.40@@25.43,69.02 ± 1.03 / 42.67 ± 1.55@@69.02,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
"<a href='https://docs.x.ai/docs/models'>xai/grok-2-1212 (zero-shot, val)</a>",📝,2.64@@2.64,?,?,131072.0,✓,✗,64.61 ± 1.83 / 74.65 ± 1.31@@64.61,66.08 ± 1.85 / 42.78 ± 1.41@@66.08,13.82 ± 3.05 / 38.48 ± 1.48@@13.82,74.46 ± 0.96 / 48.95 ± 1.12@@74.46,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Llama-70B'>deepseek-ai/DeepSeek-R1-Distill-Llama-70B</a>,🤔,2.65@@2.65,70553706496.0,128256.0,131072.0,✓,✗,64.40 ± 1.95 / 74.72 ± 1.59@@64.40,62.13 ± 1.82 / 37.31 ± 1.89@@62.13,21.87 ± 1.78 / 53.53 ± 0.96@@21.87,63.84 ± 0.91 / 43.06 ± 1.68@@63.84,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
<a href='https://hf.co/CohereForAI/c4ai-command-r7b-12-2024'>CohereForAI/c4ai-command-r7b-12-2024</a>,📝,2.65@@2.65,8028033024.0,256000.0,8192.0,✗,✗,58.28 ± 1.91 / 69.55 ± 2.08@@58.28,69.80 ± 1.29 / 46.74 ± 2.51@@69.80,18.66 ± 2.81 / 52.76 ± 3.34@@18.66,69.26 ± 0.79 / 50.37 ± 1.29@@69.26,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702
"<a href='https://platform.openai.com/docs/models/gpt-4.1'>gpt-4.1-2025-04-14 (zero-shot, val)</a>",📝,2.65@@2.65,?,?,1047576.0,✓,✗,53.49 ± 1.35 / 56.32 ± 1.10@@53.49,65.26 ± 2.07 / 36.83 ± 1.60@@65.26,24.77 ± 2.76 / 50.73 ± 1.49@@24.77,68.37 ± 1.09 / 40.38 ± 1.47@@68.37,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF'>nvidia/Llama-3.1-Nemotron-70B-Instruct-HF</a>,📝,2.66@@2.66,70553706496.0,128256.0,131072.0,✓,✗,48.91 ± 0.59 / 49.34 ± 0.32@@48.91,75.62 ± 1.71 / 35.78 ± 1.61@@75.62,20.38 ± 1.59 / 54.59 ± 0.89@@20.38,69.74 ± 0.91 / 44.29 ± 1.88@@69.74,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-DPO'>allenai/Llama-3.1-Tulu-3-8B-DPO</a>,📝,2.66@@2.66,8030326784.0,128264.0,131072.0,✓,✗,41.65 ± 0.93 / 46.02 ± 0.47@@41.65,63.44 ± 2.61 / 55.16 ± 1.57@@63.44,32.85 ± 2.23 / 64.55 ± 1.89@@32.85,69.33 ± 1.13 / 49.75 ± 1.54@@69.33,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,2.67@@2.67,?,65024.0,?,✓,✗,53.51 ± 1.89 / 67.61 ± 2.35@@53.51,60.56 ± 4.59 / 49.70 ± 2.63@@60.56,26.86 ± 2.56 / 60.05 ± 3.24@@26.86,67.94 ± 0.76 / 48.59 ± 2.20@@67.94,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901
"<a href='https://platform.openai.com/docs/models/gpt-4o'>gpt-4o-2024-05-13 (zero-shot, val)</a>",📝,2.67@@2.67,?,200019.0,128000.0,✓,✗,46.19 ± 2.23 / 47.58 ± 1.12@@46.19,66.14 ± 1.43 / 35.52 ± 1.37@@66.14,24.47 ± 2.48 / 50.58 ± 1.47@@24.47,74.30 ± 0.85 / 51.46 ± 1.11@@74.30,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/CohereForAI/aya-23-35B'>CohereForAI/aya-23-35B</a>,📝,2.67@@2.67,34980831232.0,256000.0,8192.0,✗,✗,52.84 ± 1.85 / 60.08 ± 2.27@@52.84,71.49 ± 2.90 / 58.83 ± 1.94@@71.49,19.42 ± 1.39 / 51.46 ± 1.76@@19.42,73.13 ± 0.67 / 56.39 ± 1.28@@73.13,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000
"xai/grok-3-mini-beta#high (zero-shot, val)</a>",🤔,2.67@@2.67,?,?,131072.0,✓,✗,63.29 ± 2.58 / 69.93 ± 2.11@@63.29,52.80 ± 1.78 / 37.85 ± 1.79@@52.80,25.31 ± 1.61 / 50.41 ± 1.38@@25.31,69.90 ± 0.79 / 46.73 ± 1.18@@69.90,15.7.1.dev0@@150701,15.7.2@@150702,15.7.1.dev0@@150701,15.7.2@@150702
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,2.68@@2.68,8888227328.0,131072.0,131072.0,✓,✗,54.90 ± 1.31 / 67.39 ± 1.04@@54.90,71.84 ± 1.28 / 46.14 ± 1.88@@71.84,21.45 ± 1.33 / 52.10 ± 0.58@@21.45,66.19 ± 0.99 / 50.83 ± 0.68@@66.19,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B'>allenai/Llama-3.1-Tulu-3-8B</a>,📝,2.69@@2.69,8030326784.0,128264.0,131072.0,✓,✗,41.19 ± 0.77 / 45.83 ± 0.45@@41.19,61.89 ± 2.61 / 52.84 ± 1.50@@61.89,32.25 ± 2.08 / 63.42 ± 1.87@@32.25,68.40 ± 1.66 / 49.69 ± 1.73@@68.40,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/mistralai/Mixtral-8x7B-Instruct-v0.1'>mistralai/Mixtral-8x7B-Instruct-v0.1</a>,📝,2.70@@2.70,46702792704.0,32000.0,32768.0,✓,✗,57.21 ± 1.14 / 66.91 ± 1.30@@57.21,56.90 ± 3.05 / 43.87 ± 2.51@@56.90,27.10 ± 1.51 / 57.00 ± 1.93@@27.10,66.78 ± 0.81 / 40.53 ± 1.86@@66.78,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/Qwen/Qwen3-4B-Instruct-2507'>Qwen/Qwen3-4B-Instruct-2507</a>,📝,2.70@@2.70,4022468096.0,151936.0,262144.0,✓,✗,55.99 ± 1.31 / 69.03 ± 1.15@@55.99,58.03 ± 2.14 / 36.02 ± 2.08@@58.03,24.49 ± 2.77 / 56.94 ± 2.11@@24.49,67.67 ± 0.77 / 47.58 ± 0.92@@67.67,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/senseable/WestLake-7B-v2'>senseable/WestLake-7B-v2</a>,🧠,2.70@@2.70,7241732096.0,32000.0,4096.0,✗,✗,54.85 ± 2.14 / 69.26 ± 1.90@@54.85,69.60 ± 1.98 / 52.85 ± 3.07@@69.60,17.86 ± 2.38 / 53.52 ± 2.48@@17.86,69.38 ± 0.92 / 45.92 ± 1.01@@69.38,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/meta-llama/Llama-2-70b-hf'>meta-llama/Llama-2-70b-hf</a>,🧠,2.70@@2.70,68976653312.0,32000.0,4096.0,✓,✗,56.87 ± 1.59 / 70.67 ± 1.10@@56.87,73.77 ± 1.34 / 63.44 ± 2.17@@73.77,12.77 ± 6.40 / 54.55 ± 3.55@@12.77,72.31 ± 3.74 / 54.32 ± 3.75@@72.31,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-pro-002'>gemini/gemini-1.5-pro-002 (zero-shot, val)</a>",📝,2.70@@2.70,?,256128.0,2097152.0,✓,✗,58.08 ± 1.73 / 70.09 ± 1.23@@58.08,56.50 ± 2.36 / 42.03 ± 2.34@@56.50,22.24 ± 2.58 / 50.65 ± 1.45@@22.24,70.73 ± 0.89 / 46.56 ± 1.38@@70.73,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
<a href='https://hf.co/ai21labs/Jamba-v0.1'>ai21labs/Jamba-v0.1</a>,🧠,2.72@@2.72,51570323328.0,65536.0,262144.0,✓,✗,49.54 ± 1.24 / 58.05 ± 2.21@@49.54,59.68 ± 3.85 / 48.68 ± 2.83@@59.68,26.30 ± 3.30 / 60.86 ± 2.95@@26.30,70.88 ± 3.59 / 54.62 ± 2.99@@70.88,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/mistralai/Mixtral-8x7B-v0.1'>mistralai/Mixtral-8x7B-v0.1</a>,🧠,2.72@@2.72,46702792704.0,32000.0,32768.0,✓,✗,49.33 ± 1.78 / 61.33 ± 1.99@@49.33,70.30 ± 2.36 / 58.19 ± 2.00@@70.30,18.51 ± 4.68 / 55.49 ± 4.88@@18.51,72.85 ± 2.15 / 56.01 ± 2.32@@72.85,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite-001'>gemini/gemini-2.0-flash-lite-001 (zero-shot, val)</a>",📝,2.72@@2.72,?,256128.0,1048576.0,✓,✗,58.03 ± 1.72 / 69.03 ± 1.22@@58.03,59.57 ± 1.38 / 38.24 ± 1.40@@59.57,20.54 ± 3.35 / 52.33 ± 1.74@@20.54,69.99 ± 1.01 / 43.91 ± 1.56@@69.99,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,2.73@@2.73,?,256128.0,1048576.0,✓,✗,59.38 ± 2.18 / 69.84 ± 1.74@@59.38,56.47 ± 1.37 / 34.45 ± 0.87@@56.47,18.18 ± 3.70 / 53.93 ± 1.97@@18.18,74.89 ± 0.97 / 51.30 ± 1.24@@74.89,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-32B</a>,🤔,2.73@@2.73,32763876352.0,152064.0,131072.0,✓,✗,61.40 ± 1.18 / 73.47 ± 0.87@@61.40,65.93 ± 1.73 / 39.81 ± 2.11@@65.93,25.45 ± 1.28 / 52.18 ± 0.72@@25.45,53.30 ± 1.65 / 38.30 ± 1.57@@53.30,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#no-thinking (zero-shot, val)</a>",📝,2.73@@2.73,?,256128.0,1048576.0,✓,✗,59.38 ± 2.18 / 69.84 ± 1.74@@59.38,56.47 ± 1.37 / 34.45 ± 0.87@@56.47,18.18 ± 3.70 / 53.93 ± 1.97@@18.18,74.89 ± 0.97 / 51.30 ± 1.24@@74.89,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,2.74@@2.74,4300079472.0,262144.0,?,✓,✗,57.66 ± 1.49 / 69.78 ± 1.35@@57.66,60.29 ± 1.95 / 48.70 ± 1.20@@60.29,22.76 ± 2.77 / 60.54 ± 1.34@@22.76,64.32 ± 0.67 / 39.61 ± 1.05@@64.32,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
<a href='https://hf.co/Nexusflow/Starling-LM-7B-beta'>Nexusflow/Starling-LM-7B-beta</a>,📝,2.75@@2.75,7241748480.0,32002.0,8192.0,✗,✗,54.05 ± 1.06 / 69.30 ± 0.69@@54.05,67.92 ± 1.50 / 39.37 ± 3.13@@67.92,18.34 ± 1.84 / 52.20 ± 1.68@@18.34,68.09 ± 1.30 / 44.41 ± 2.28@@68.09,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702
<a href='https://hf.co/CohereForAI/c4ai-command-r-v01'>CohereForAI/c4ai-command-r-v01</a>,📝,2.76@@2.76,34980831232.0,256000.0,8192.0,✗,✗,54.27 ± 1.85 / 66.29 ± 1.77@@54.27,69.33 ± 1.57 / 51.34 ± 2.47@@69.33,18.93 ± 1.62 / 58.48 ± 1.03@@18.93,64.67 ± 0.96 / 41.31 ± 2.29@@64.67,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/google/gemma-2-9b-it'>google/gemma-2-9b-it</a>,📝,2.76@@2.76,9241705984.0,256000.0,8192.0,✓,✗,63.90 ± 1.91 / 73.39 ± 1.83@@63.90,42.05 ± 1.39 / 30.06 ± 1.74@@42.05,25.39 ± 1.29 / 53.45 ± 0.75@@25.39,70.49 ± 0.72 / 47.50 ± 1.53@@70.49,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#minimal (zero-shot, val)</a>",🤔,2.77@@2.77,?,100256.0,272000.0,✓,✗,58.82 ± 2.43 / 72.08 ± 1.49@@58.82,59.85 ± 1.63 / 34.60 ± 1.27@@59.85,18.94 ± 1.50 / 46.27 ± 1.43@@18.94,69.22 ± 1.24 / 44.89 ± 1.07@@69.22,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,2.77@@2.77,?,?,1047576.0,✓,✗,47.45 ± 2.21 / 48.74 ± 1.07@@47.45,63.35 ± 1.93 / 36.24 ± 1.05@@63.35,20.80 ± 2.27 / 50.26 ± 1.38@@20.80,72.82 ± 0.71 / 46.73 ± 0.88@@72.82,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,2.78@@2.78,110468824832.0,151552.0,131072.0,✓,✗,65.51 ± 1.25 / 75.17 ± 1.26@@65.51,76.74 ± 1.01 / 64.43 ± 1.72@@76.74,26.95 ± 4.63 / 60.11 ± 3.25@@26.95,28.41 ± 2.04 / 0.00 ± 0.00@@28.41,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/allenai/OLMo-2-1124-13B-Instruct'>allenai/OLMo-2-1124-13B-Instruct</a>,📝,2.78@@2.78,13716198400.0,100352.0,4096.0,✓,✗,51.16 ± 1.77 / 63.55 ± 2.13@@51.16,60.66 ± 2.05 / 39.53 ± 1.84@@60.66,21.79 ± 1.49 / 54.29 ± 2.17@@21.79,69.44 ± 0.59 / 50.48 ± 0.80@@69.44,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#thinking</a>,🤔,2.78@@2.78,110468824832.0,151552.0,131072.0,✓,✗,65.67 ± 1.12 / 75.08 ± 1.06@@65.67,82.52 ± 1.20 / 62.80 ± 1.80@@82.52,25.58 ± 0.94 / 53.65 ± 0.44@@25.58,24.49 ± 1.33 / 0.00 ± 0.00@@24.49,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
"<a href='https://platform.openai.com/docs/models/o3-mini'>o3-mini-2025-01-31 (zero-shot, val)</a>",🤔,2.79@@2.79,?,?,200000.0,✓,✗,62.13 ± 2.66 / 72.26 ± 2.09@@62.13,41.45 ± 2.56 / 30.66 ± 1.68@@41.45,25.51 ± 2.27 / 50.83 ± 1.72@@25.51,70.17 ± 1.12 / 41.20 ± 1.62@@70.17,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702
<a href='https://hf.co/01-ai/Yi-1.5-34B'>01-ai/Yi-1.5-34B</a>,🧠,2.79@@2.79,34388917248.0,64000.0,4096.0,✓,✗,41.89 ± 3.52 / 47.98 ± 4.05@@41.89,64.92 ± 2.46 / 56.68 ± 2.11@@64.92,20.22 ± 2.80 / 50.98 ± 4.86@@20.22,74.69 ± 1.99 / 57.60 ± 2.46@@74.69,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,2.80@@2.80,8030261248.0,128256.0,131072.0,✓,✗,45.18 ± 0.97 / 47.57 ± 0.52@@45.18,67.95 ± 1.73 / 54.28 ± 2.10@@67.95,24.92 ± 1.51 / 61.73 ± 1.10@@24.92,63.90 ± 0.90 / 33.34 ± 2.37@@63.90,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,2.81@@2.81,3880099328.0,?,131072.0,✓,✗,59.14 ± 1.39 / 71.82 ± 1.38@@59.14,61.51 ± 2.51 / 43.30 ± 1.76@@61.51,18.95 ± 2.72 / 56.95 ± 1.92@@18.95,63.10 ± 0.64 / 41.59 ± 0.65@@63.10,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B-Instruct'>meta-llama/Meta-Llama-3-8B-Instruct</a>,📝,2.82@@2.82,8030261248.0,128256.0,8192.0,✓,✗,44.88 ± 0.92 / 47.45 ± 0.55@@44.88,71.52 ± 1.48 / 60.24 ± 1.39@@71.52,19.44 ± 2.50 / 57.20 ± 2.36@@19.44,64.49 ± 0.89 / 37.75 ± 1.53@@64.49,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/intfloat/multilingual-e5-large'>intfloat/multilingual-e5-large</a>,🔍,2.82@@2.82,559890946.0,250002.0,512.0,✓,✗,56.84 ± 3.38 / 70.43 ± 2.60@@56.84,90.74 ± 0.61 / 80.64 ± 0.56@@90.74,5.82 ± 4.77 / 51.97 ± 2.65@@5.82,55.11 ± 1.01 / 39.81 ± 1.25@@55.11,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/microsoft/mdeberta-v3-base'>microsoft/mdeberta-v3-base</a>,🔍,2.82@@2.82,278220290.0,251000.0,512.0,✓,✗,36.31 ± 9.10 / 54.54 ± 8.71@@36.31,76.67 ± 1.66 / 69.17 ± 1.02@@76.67,35.92 ± 4.12 / 66.58 ± 2.49@@35.92,38.43 ± 2.57 / 26.59 ± 2.02@@38.43,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,2.83@@2.83,7241732096.0,32000.0,4096.0,✓,✗,51.01 ± 2.54 / 65.92 ± 2.54@@51.01,64.12 ± 3.76 / 52.83 ± 3.17@@64.12,14.24 ± 3.30 / 55.71 ± 2.25@@14.24,69.81 ± 1.55 / 53.76 ± 2.11@@69.81,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/google/gemma-2-27b'>google/gemma-2-27b</a>,🧠,2.83@@2.83,27227128320.0,256000.0,8192.0,✓,✗,54.09 ± 3.47 / 67.77 ± 2.92@@54.09,46.48 ± 2.43 / 41.45 ± 2.22@@46.48,23.00 ± 3.73 / 52.87 ± 4.69@@23.00,74.80 ± 4.50 / 59.89 ± 3.88@@74.80,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,2.84@@2.84,3191396096.0,100352.0,131072.0,✓,✗,46.21 ± 3.24 / 62.45 ± 4.53@@46.21,56.70 ± 2.78 / 47.66 ± 1.46@@56.70,27.40 ± 2.58 / 63.07 ± 1.49@@27.40,67.48 ± 1.31 / 50.88 ± 1.65@@67.48,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,2.84@@2.84,9152319488.0,128000.0,4096.0,✓,✗,54.63 ± 2.64 / 68.75 ± 2.26@@54.63,53.83 ± 3.45 / 44.50 ± 2.62@@53.83,17.98 ± 2.28 / 57.02 ± 1.68@@17.98,73.46 ± 1.27 / 57.80 ± 1.86@@73.46,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/allenai/Olmo-3-1125-32B'>allenai/Olmo-3-1125-32B</a>,🧠,2.84@@2.84,32233522176.0,100278.0,65536.0,✓,✗,32.07 ± 2.86 / 37.36 ± 2.34@@32.07,64.48 ± 4.02 / 55.77 ± 3.34@@64.48,25.22 ± 5.01 / 57.72 ± 5.57@@25.22,76.56 ± 0.97 / 57.79 ± 2.73@@76.56,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/01-ai/Yi-1.5-9B'>01-ai/Yi-1.5-9B</a>,🧠,2.85@@2.85,8829407232.0,64000.0,4096.0,✓,✗,50.88 ± 1.76 / 58.13 ± 2.34@@50.88,64.89 ± 1.04 / 51.72 ± 1.17@@64.89,12.15 ± 3.23 / 53.05 ± 3.82@@12.15,72.45 ± 1.29 / 55.54 ± 1.74@@72.45,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small</a>,📝,2.86@@2.86,32207337984.0,100352.0,131072.0,✓,✗,56.67 ± 1.58 / 70.69 ± 1.25@@56.67,75.56 ± 1.10 / 58.46 ± 2.50@@75.56,3.66 ± 2.47 / 34.35 ± 1.08@@3.66,71.47 ± 1.56 / 54.45 ± 1.59@@71.47,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/allenai/OLMo-2-0325-32B-Instruct'>allenai/OLMo-2-0325-32B-Instruct</a>,📝,2.86@@2.86,32234279936.0,100352.0,4096.0,✗,✗,57.18 ± 1.29 / 71.30 ± 0.91@@57.18,60.92 ± 3.59 / 37.08 ± 1.52@@60.92,34.02 ± 1.60 / 65.97 ± 1.15@@34.02,33.68 ± 1.04 / 0.00 ± 0.00@@33.68,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
