<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B#no-thinking</a>,📝,3.06@@3.06,3075098624.0,128256.0,65536.0,✓,✗,23.54 ± 1.90 / 45.89 ± 1.16@@23.54,53.31 ± 2.02 / 48.09 ± 1.61@@53.31,15.75 ± 1.82 / 57.49 ± 0.87@@15.75,33.61 ± 0.88 / 4.08 ± 0.72@@33.61,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,3.09@@3.09,108867577.0,84985.0,512.0,✓,✗,25.99 ± 1.35 / 47.96 ± 0.99@@25.99,85.86 ± 0.45 / 86.20 ± 0.45@@85.86,6.20 ± 5.08 / 44.97 ± 6.96@@6.20,0.75 ± 0.87 / 0.36 ± 0.43@@0.75,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,3.10@@3.10,7298011136.0,100278.0,65536.0,✗,✗,18.74 ± 1.41 / 42.65 ± 1.05@@18.74,49.08 ± 2.59 / 43.81 ± 1.80@@49.08,15.60 ± 1.91 / 52.13 ± 2.13@@15.60,43.78 ± 3.15 / 17.83 ± 3.79@@43.78,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,3.16@@3.16,93990500.0,65636.0,512.0,✓,✗,28.40 ± 2.02 / 48.27 ± 1.16@@28.40,73.86 ± 1.19 / 74.51 ± 1.13@@73.86,7.06 ± 4.30 / 52.32 ± 2.81@@7.06,1.26 ± 0.84 / 0.61 ± 0.44@@1.26,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,3.18@@3.18,3606752256.0,128256.0,131072.0,✓,✗,21.86 ± 2.30 / 43.47 ± 2.05@@21.86,59.16 ± 1.61 / 49.65 ± 1.43@@59.16,9.62 ± 2.21 / 37.03 ± 1.82@@9.62,21.36 ± 1.27 / 0.08 ± 0.07@@21.36,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.18@@3.18,7298011136.0,100278.0,65536.0,✗,✗,17.05 ± 1.11 / 40.64 ± 0.52@@17.05,42.49 ± 3.21 / 41.05 ± 2.26@@42.49,11.07 ± 2.58 / 43.90 ± 2.19@@11.07,49.44 ± 3.20 / 26.67 ± 4.04@@49.44,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.19@@3.19,7768117248.0,256000.0,8192.0,✓,✗,32.44 ± 2.17 / 50.13 ± 0.97@@32.44,43.46 ± 1.89 / 38.91 ± 1.89@@43.46,11.70 ± 1.27 / 53.71 ± 1.30@@11.70,19.53 ± 0.55 / 0.11 ± 0.07@@19.53,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,3.20@@3.20,117654272.0,250037.0,512.0,✓,✗,30.35 ± 0.99 / 49.03 ± 0.69@@30.35,76.37 ± 1.72 / 77.04 ± 1.68@@76.37,-0.97 ± 1.90 / 48.05 ± 1.63@@-0.97,0.41 ± 0.49 / 0.13 ± 0.21@@0.41,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview</a>,📝,3.20@@3.20,6120003328.0,200192.0,131072.0,✓,✗,6.05 ± 2.15 / 21.54 ± 2.34@@6.05,53.28 ± 2.26 / 49.25 ± 2.11@@53.28,8.41 ± 2.29 / 45.96 ± 2.90@@8.41,62.06 ± 1.23 / 39.50 ± 1.26@@62.06,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,3.23@@3.23,4619184640.0,128004.0,65536.0,✓,✗,21.23 ± 1.08 / 44.97 ± 1.06@@21.23,42.44 ± 3.10 / 41.21 ± 2.99@@42.44,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,51.72 ± 1.95 / 33.17 ± 2.27@@51.72,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,3.25@@3.25,1543714304.0,151936.0,32768.0,✓,✗,23.16 ± 1.79 / 45.10 ± 2.08@@23.16,46.59 ± 1.10 / 37.96 ± 1.19@@46.59,8.96 ± 1.13 / 46.82 ± 1.97@@8.96,29.62 ± 0.91 / 1.59 ± 0.82@@29.62,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,3.27@@3.27,755625600.0,128256.0,8192.0,✓,✗,17.28 ± 4.38 / 41.83 ± 2.51@@17.28,64.21 ± 7.73 / 64.47 ± 8.43@@64.21,0.93 ± 1.82 / 41.20 ± 4.98@@0.93,24.91 ± 2.75 / 15.98 ± 2.50@@24.91,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,3.30@@3.30,310266624.0,128256.0,8192.0,✓,✗,19.71 ± 2.81 / 44.12 ± 1.48@@19.71,64.53 ± 4.62 / 65.52 ± 4.35@@64.53,4.43 ± 1.53 / 48.46 ± 3.21@@4.43,14.59 ± 1.69 / 7.69 ± 1.19@@14.59,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B</a>,📝,3.31@@3.31,4619189760.0,128005.0,65536.0,✓,✗,27.83 ± 0.69 / 47.50 ± 0.78@@27.83,40.08 ± 2.58 / 35.95 ± 2.13@@40.08,11.80 ± 1.97 / 42.45 ± 2.36@@11.80,20.60 ± 0.92 / 0.11 ± 0.07@@20.60,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.31@@3.31,999885952.0,262144.0,32768.0,✓,✗,18.74 ± 3.05 / 42.10 ± 3.17@@18.74,38.21 ± 1.13 / 38.76 ± 1.10@@38.21,2.95 ± 1.69 / 37.07 ± 2.57@@2.95,49.24 ± 0.90 / 28.80 ± 1.59@@49.24,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.31@@3.31,751632384.0,151936.0,40960.0,✓,✗,18.91 ± 2.15 / 36.38 ± 2.80@@18.91,43.21 ± 1.94 / 38.61 ± 2.08@@43.21,0.48 ± 1.15 / 37.43 ± 3.43@@0.48,44.32 ± 1.54 / 23.92 ± 1.13@@44.32,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,3.33@@3.33,3212749824.0,128256.0,131072.0,✓,✗,18.20 ± 1.77 / 39.52 ± 2.09@@18.20,63.93 ± 1.31 / 53.02 ± 1.86@@63.93,0.80 ± 1.79 / 33.72 ± 0.39@@0.80,19.19 ± 1.24 / 0.04 ± 0.05@@19.19,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,3.36@@3.36,395881664.0,50368.0,8192.0,✓,✗,17.71 ± 2.18 / 43.41 ± 1.52@@17.71,60.32 ± 2.52 / 61.52 ± 2.45@@60.32,2.79 ± 1.55 / 49.02 ± 2.29@@2.79,16.86 ± 1.60 / 10.35 ± 0.92@@16.86,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,3.37@@3.37,395881664.0,50368.0,8192.0,✓,✗,18.86 ± 2.63 / 42.91 ± 1.40@@18.86,66.25 ± 1.94 / 67.37 ± 1.87@@66.25,1.24 ± 2.00 / 46.11 ± 4.37@@1.24,13.57 ± 0.96 / 6.28 ± 0.59@@13.57,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,3.44@@3.44,2424375168.0,99000.0,28723.0,✗,✗,17.39 ± 2.44 / 38.81 ± 3.47@@17.39,48.34 ± 1.45 / 45.18 ± 2.06@@48.34,3.74 ± 1.31 / 47.75 ± 2.25@@3.74,22.30 ± 0.64 / 0.08 ± 0.09@@22.30,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,3.44@@3.44,149655232.0,50368.0,8192.0,✓,✗,16.02 ± 1.58 / 41.40 ± 1.11@@16.02,64.75 ± 1.25 / 65.92 ± 1.19@@64.75,1.85 ± 1.42 / 48.65 ± 2.92@@1.85,9.03 ± 0.88 / 3.00 ± 0.76@@9.03,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.45@@3.45,999885952.0,262144.0,32768.0,✓,✗,24.85 ± 3.38 / 46.08 ± 3.15@@24.85,40.68 ± 2.33 / 40.50 ± 1.86@@40.68,4.60 ± 2.48 / 41.69 ± 5.61@@4.60,17.76 ± 0.75 / 0.02 ± 0.04@@17.76,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.46@@3.46,1195468800.0,65536.0,2048.0,✓,✗,22.79 ± 3.33 / 34.98 ± 2.75@@22.79,38.94 ± 4.77 / 38.88 ± 4.64@@38.94,0.37 ± 0.90 / 35.93 ± 2.78@@0.37,23.80 ± 3.13 / 8.92 ± 2.45@@23.80,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/arcee-ai/Trinity-Mini-Base'>arcee-ai/Trinity-Mini-Base</a>,📝,3.47@@3.47,26123974400.0,200192.0,131072.0,✓,✗,-1.96 ± 4.04 / 23.82 ± 2.13@@-1.96,61.81 ± 2.32 / 53.48 ± 2.32@@61.81,0.12 ± 2.13 / 35.66 ± 2.88@@0.12,40.18 ± 4.04 / 20.80 ± 4.05@@40.18,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.53@@3.53,1235814400.0,128256.0,131072.0,✓,✗,17.63 ± 1.91 / 40.77 ± 1.77@@17.63,22.21 ± 4.37 / 22.37 ± 4.47@@22.21,0.18 ± 1.58 / 49.40 ± 0.63@@0.18,46.09 ± 1.58 / 25.27 ± 1.52@@46.09,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.57@@3.57,2611528704.0,128000.0,4096.0,✓,✗,18.18 ± 8.77 / 33.56 ± 5.89@@18.18,32.53 ± 4.61 / 32.33 ± 4.30@@32.53,1.62 ± 1.48 / 40.55 ± 4.67@@1.62,30.16 ± 2.85 / 7.81 ± 2.39@@30.16,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,3.65@@3.65,2569272320.0,65536.0,128000.0,✗,✗,12.79 ± 1.21 / 36.41 ± 1.56@@12.79,31.35 ± 1.91 / 29.78 ± 1.59@@31.35,8.40 ± 0.82 / 50.70 ± 2.23@@8.40,24.74 ± 1.93 / 6.95 ± 1.40@@24.74,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
fresh-xlm-roberta-base,🔍,3.66@@3.66,278885778.0,250002.0,512.0,✓,✗,16.42 ± 5.84 / 37.91 ± 6.13@@16.42,51.24 ± 1.58 / 52.87 ± 1.44@@51.24,0.45 ± 1.07 / 38.60 ± 4.31@@0.45,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/arcee-ai/Trinity-Nano-Base'>arcee-ai/Trinity-Nano-Base</a>,📝,3.76@@3.76,6120003328.0,200192.0,131072.0,✓,✗,-1.70 ± 2.33 / 20.12 ± 1.62@@-1.70,53.05 ± 2.44 / 51.58 ± 2.37@@53.05,-1.46 ± 1.55 / 35.43 ± 2.81@@-1.46,22.57 ± 1.06 / 0.11 ± 0.07@@22.57,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.83@@3.83,3211926528.0,65536.0,4096.0,✓,✗,1.17 ± 4.88 / 27.25 ± 3.12@@1.17,27.06 ± 7.76 / 28.02 ± 7.73@@27.06,1.50 ± 1.69 / 38.99 ± 3.49@@1.50,36.24 ± 1.77 / 18.93 ± 1.57@@36.24,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,3.85@@3.85,353424384.0,65536.0,2048.0,✓,✗,10.77 ± 3.12 / 26.42 ± 3.15@@10.77,36.57 ± 4.07 / 37.63 ± 4.12@@36.57,-0.43 ± 1.38 / 36.58 ± 3.40@@-0.43,6.93 ± 1.26 / 1.71 ± 0.48@@6.93,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,3.88@@3.88,?,103424.0,131072.0,✓,✗,2.87 ± 2.06 / 22.44 ± 3.08@@2.87,31.22 ± 1.98 / 30.64 ± 1.84@@31.22,0.08 ± 0.85 / 34.42 ± 1.18@@0.08,27.12 ± 2.69 / 12.29 ± 2.00@@27.12,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,3.89@@3.89,268098176.0,262144.0,32768.0,✓,✗,17.10 ± 7.56 / 33.11 ± 5.96@@17.10,19.65 ± 3.60 / 19.73 ± 3.36@@19.65,0.96 ± 1.08 / 38.83 ± 4.45@@0.96,7.29 ± 0.40 / 0.00 ± 0.00@@7.29,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,3.95@@3.95,1235814400.0,128256.0,131072.0,✓,✗,4.83 ± 1.93 / 22.93 ± 2.33@@4.83,33.97 ± 4.99 / 33.88 ± 3.02@@33.97,-0.08 ± 1.35 / 33.38 ± 0.31@@-0.08,8.33 ± 1.72 / 0.00 ± 0.00@@8.33,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/lapa-llm/lapa-12b-pt'>lapa-llm/lapa-12b-pt</a>,📝,3.95@@3.95,12187325040.0,262144.0,8192.0,✓,✗,-4.36 ± 3.39 / 20.16 ± 1.98@@-4.36,55.06 ± 3.17 / 49.38 ± 2.44@@55.06,1.17 ± 1.15 / 34.07 ± 0.94@@1.17,1.41 ± 0.22 / 0.00 ± 0.00@@1.41,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Instruct'>LiquidAI/LFM2.5-1.2B-Instruct</a>,📝,4.07@@4.07,1170340608.0,65536.0,128000.0,✗,✗,5.97 ± 1.56 / 21.85 ± 2.08@@5.97,24.36 ± 1.52 / 25.91 ± 1.31@@24.36,-0.32 ± 1.41 / 35.03 ± 2.28@@-0.32,8.57 ± 0.40 / 0.06 ± 0.06@@8.57,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.10@@4.10,268098176.0,262144.0,32768.0,✓,✗,1.51 ± 2.18 / 20.76 ± 2.84@@1.51,22.83 ± 2.30 / 24.23 ± 2.53@@22.83,0.12 ± 0.24 / 33.32 ± 0.26@@0.12,15.91 ± 1.22 / 4.31 ± 0.95@@15.91,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.10@@4.10,361821120.0,49152.0,8192.0,✓,✗,-0.04 ± 0.82 / 16.96 ± 0.56@@-0.04,28.31 ± 2.16 / 31.99 ± 2.05@@28.31,1.51 ± 1.96 / 37.23 ± 3.37@@1.51,6.30 ± 1.56 / 1.50 ± 0.65@@6.30,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.17@@4.17,361821120.0,49152.0,8192.0,✓,✗,1.22 ± 1.85 / 19.71 ± 2.34@@1.22,27.15 ± 2.75 / 28.62 ± 3.34@@27.15,-1.31 ± 1.61 / 39.51 ± 4.15@@-1.31,3.57 ± 1.01 / 0.00 ± 0.00@@3.57,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,4.22@@4.22,354483968.0,65536.0,128000.0,✗,✗,5.32 ± 2.15 / 29.12 ± 3.50@@5.32,18.61 ± 1.30 / 20.52 ± 1.48@@18.61,0.03 ± 1.29 / 35.48 ± 3.30@@0.03,2.52 ± 0.41 / 0.02 ± 0.04@@2.52,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.22@@4.22,107908288.0,65536.0,262144.0,✓,✗,0.85 ± 2.60 / 17.66 ± 1.22@@0.85,16.86 ± 1.96 / 18.32 ± 2.16@@16.86,-0.18 ± 1.73 / 35.79 ± 3.81@@-0.18,6.29 ± 1.28 / 1.29 ± 0.64@@6.29,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.22@@4.22,107908288.0,65536.0,262144.0,✓,✗,2.91 ± 3.45 / 24.76 ± 4.55@@2.91,16.15 ± 1.96 / 16.49 ± 2.11@@16.15,-0.33 ± 1.29 / 33.92 ± 0.95@@-0.33,4.87 ± 0.82 / 0.72 ± 0.17@@4.87,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,4.23@@4.23,742489344.0,65536.0,128000.0,✗,✗,2.84 ± 2.40 / 27.07 ± 1.77@@2.84,18.46 ± 1.49 / 19.88 ± 1.43@@18.46,1.40 ± 1.53 / 36.65 ± 3.38@@1.40,4.73 ± 0.39 / 0.00 ± 0.00@@4.73,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Base'>LiquidAI/LFM2.5-1.2B-Base</a>,📝,4.28@@4.28,1170340608.0,65536.0,128000.0,✗,✗,2.16 ± 2.93 / 23.81 ± 2.84@@2.16,12.80 ± 3.31 / 12.60 ± 3.21@@12.80,-0.41 ± 0.54 / 33.32 ± 0.28@@-0.41,7.04 ± 0.91 / 0.00 ± 0.00@@7.04,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,4.30@@4.30,1170340608.0,65536.0,128000.0,✗,✗,2.27 ± 2.15 / 23.50 ± 1.82@@2.27,13.56 ± 1.37 / 16.42 ± 1.35@@13.56,-0.36 ± 1.82 / 40.70 ± 3.85@@-0.36,5.35 ± 0.55 / 0.00 ± 0.00@@5.35,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.30@@4.30,134515008.0,49152.0,8192.0,✓,✗,0.39 ± 0.77 / 17.43 ± 1.55@@0.39,18.87 ± 1.83 / 19.25 ± 2.18@@18.87,-0.13 ± 0.74 / 39.76 ± 3.82@@-0.13,2.82 ± 0.77 / 0.17 ± 0.17@@2.82,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.32@@4.32,134515008.0,49152.0,8192.0,✓,✗,0.95 ± 2.60 / 18.59 ± 1.55@@0.95,12.62 ± 2.87 / 13.77 ± 3.29@@12.62,0.12 ± 0.49 / 34.40 ± 1.56@@0.12,2.70 ± 0.83 / 0.00 ± 0.00@@2.70,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
fresh-electra-small,🔍,4.40@@4.40,13738755.0,32000.0,128.0,✓,✗,5.11 ± 5.62 / 24.50 ± 7.60@@5.11,3.42 ± 0.82 / 3.71 ± 0.89@@3.42,0.00 ± 0.00 / 33.32 ± 0.27@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Thinking'>LiquidAI/LFM2.5-1.2B-Thinking</a>,🤔,4.45@@4.45,1170340608.0,65536.0,128000.0,✗,✗,0.00 ± 0.00 / 16.67 ± 0.13@@0.00,2.47 ± 0.88 / 3.72 ± 1.38@@2.47,1.66 ± 1.90 / 33.62 ± 0.36@@1.66,3.45 ± 0.49 / 0.19 ± 0.11@@3.45,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.51@@4.51,320956992.0,65536.0,4096.0,✓,✗,0.51 ± 1.22 / 21.28 ± 1.72@@0.51,1.48 ± 1.03 / 2.26 ± 1.41@@1.48,-1.04 ± 1.99 / 46.69 ± 1.84@@-1.04,1.16 ± 0.12 / 0.00 ± 0.00@@1.16,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6</a>,🤔,4.53@@4.53,320956992.0,65536.0,4096.0,✓,✗,0.59 ± 1.26 / 24.24 ± 0.89@@0.59,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-0.37 ± 2.00 / 44.95 ± 1.76@@-0.37,0.06 ± 0.01 / 0.00 ± 0.00@@0.06,16.7.1@@160701,16.7.1@@160701,16.7.1@@160701,16.7.1@@160701
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#thinking</a>,🤔,4.53@@4.53,320956992.0,65536.0,4096.0,✓,✗,0.00 ± 0.00 / 16.67 ± 0.13@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
